Id_bien;No_voie;B/T/Q;Type_voie;Voie;Surface_carrez;Type_local;Nombre_pieces;codedep_codecom
23432;133;;RUE;DE VILLIERS;58,33;Appartement;3;78498
23433;17;;RUE;MARYSE BASTIE;73,28;Appartement;3;78498
23434;19;;RUE;MARYSE BASTIE;61,98;Appartement;3;78498
23435;53;;RUE;DU GENERAL DE GAULLE;43,43;Appartement;2;78498
23436;5;;RUE;DES SORBIERS;58,07;Appartement;3;78498
23437;6;;BD;DE LA PAIX;68,96;Appartement;3;78498
23438;15;;RUE;DES SORBIERS;54,63;Appartement;3;78498
23439;7;;RUE;PAUL CODOS;79,21;Appartement;3;78498
23440;1;;PASS;DE NOAILLES;22,69;Appartement;1;78498
23441;104;;RUE;DE LA BRUYERE;62,67;Appartement;3;78498
23442;36;;RUE;DE LA BRUYERE;55,24;Appartement;3;78498
23443;18;;RUE;JEAN CLAUDE MARY;55,37;Appartement;3;78498
23444;1;;PASS;DE NOAILLES;68,86;Appartement;3;78498
23445;1;;RUE;JEAN CLAUDE MARY;20,78;Appartement;1;78498
23446;6;;RUE;YVES DU MANOIR;45,11;Appartement;2;78498
23447;22;;RUE;DES ACACIAS;56,13;Appartement;3;78498
23448;6;;RUE;YVES DU MANOIR;48,63;Appartement;2;78498
23449;15;;RUE;DES SORBIERS;55,1;Appartement;3;78498
23450;29;;RUE;DU GENERAL DE GAULLE;59,75;Appartement;4;78498
23451;43;;BD;GAMBETTA;66,37;Appartement;4;78498
23452;5;;RUE;DES CAPUCINES;79,8;Appartement;4;78498
23453;43;;AV;DU MARECHAL LYAUTEY;46,93;Appartement;3;78498
23454;92;;RUE;DE VILLIERS;64,14;Appartement;3;78498
23455;13;;RUE;DES SORBIERS;55,69;Appartement;3;78498
23456;1;;RUE;JEAN CLAUDE MARY;40,07;Appartement;2;78498
23457;25;;RUE;CHARLES DE FOUCAULD;46,56;Appartement;3;78498
23458;16;;AV;MEISSONIER;24,79;Appartement;1;78498
23459;12;;BD;GAMBETTA;57,58;Appartement;3;78498
23460;53;;CRS;DU 14 JUILLET;62,9;Appartement;3;78498
23461;23;;RUE;DE LA BRUYERE;81,72;Appartement;4;78498
23462;14;;RUE;DU PONT ANCIEN;69,59;Appartement;3;78498
23463;96;;RUE;DE VILLIERS;64,52;Appartement;3;78498
23464;6;;ALL;DES MYOSOTIS;63,55;Appartement;4;78498
23465;21;;BD;DE LA PAIX;43,14;Appartement;2;78498
23466;133;;RUE;DE VILLIERS;34,81;Appartement;2;78498
23467;26;;BD;LOUIS LEMELLE;30,73;Appartement;1;78498
23468;1;;RUE;MARYSE BASTIE;72,57;Appartement;4;78498
23469;15;;RUE;DES SORBIERS;67,77;Appartement;4;78498
23470;1;;SQ;DU JURANCON;27,81;Appartement;1;78383
23471;1;;SQ;DU JURANCON;27,44;Appartement;1;78383
23472;3;;SQ;DU JURANCON;67;Appartement;3;78383
23473;9;;AV;DE TOURAINE;78,97;Appartement;4;78383
23474;14;;PL;DU SANCERROIS;23,54;Appartement;1;78383
23475;29;;RUE;DE BRIE;49,08;Appartement;2;78383
23476;2;;ALL;DE LA MEUSE;53,23;Appartement;2;78383
23477;4;;AV;DE LA GARE;17,05;Appartement;1;78168
23478;14;;PL;DES ARDENNES;87,8;Appartement;4;78383
23479;11;;SEN;DE LA COTE RONDE;95;Maison;5;78383
23480;1;;IMP;DE CAMARGUE;89;Appartement;4;78383
23481;5;;SQ;DE NOZEROY;48,49;Appartement;2;78383
23482;3;;RUE;DU MARQUENTERRE;119,78;Maison;4;78383
23483;16;;ALL;D ARGONNE;101,49;Appartement;5;78383
23484;8;;RUE;DES BAUX;46,39;Appartement;2;78383
23485;8;;RUE;DU VENDELAIS;48;Appartement;2;78383
23486;1;;PL;D AUXOIS;46;Appartement;2;78383
23487;1;;IMP;DE CAMARGUE;60,74;Appartement;3;78383
23488;1;;SQ;DU JURANCON;64,95;Appartement;3;78383
23489;4;;SQ;DU CLOS BRETON;139;Maison;6;78383
23490;4;;SQ;DE LA MOSELLE;88,66;Appartement;3;78383
23491;3;;PL;DU SANCERROIS;67,88;Appartement;3;78383
23492;1;;PL;D AUXOIS;25,38;Appartement;1;78383
23493;6;;PL;DE BRETAGNE;116,44;Appartement;4;78383
23494;1;;ALL;DE LA MEUSE;87,62;Appartement;4;78383
23495;34;;AV;DE LIMAGNE;47,77;Appartement;2;78383
23496;4;;ALL;DE LA MEUSE;87,58;Appartement;4;78383
23497;6;;PL;DE BRETAGNE;43,41;Appartement;2;78383
23498;1;;SQ;DU LYONNAIS;54,2;Appartement;2;78383
23499;5;;IMP;DE L OURCQ;71,2;Appartement;3;78383
23500;2;;RUE;DU CHATILLONNAIS;65,03;Appartement;3;78383
23501;7;;PL;DES ARDENNES;75,23;Appartement;3;78383
23502;7;;RUE;DU VAL DE LOIRE;103,98;Appartement;5;78383
23503;1;;RUE;DU VERMOIS;96,05;Appartement;5;78383
23504;13;;RUE;DE LORRAINE;81,24;Appartement;5;78383
23505;6;;RES;LES QUATRE VENTS;98,69;Appartement;5;78397
23506;38;;RUE;HENRI HUSSON;36,74;Appartement;1;78397
23507;4;;AV;DE NOAILLES;61,46;Appartement;2;78397
23508;1;;AV;DES SOLITAIRES;85,44;Appartement;4;78397
23509;77;;RUE;EMILE FONTANIER;49,4;Appartement;2;78397
23510;31;;AV;DU GEN LECLERC;20,04;Appartement;1;78644
23511;31;;AV;DU GEN LECLERC;27,52;Appartement;2;78644
23512;4;;AV;DES NOES;61,51;Appartement;3;78644
23513;8;;PTE;HENRI IV;12,25;Appartement;1;78397
23514;39;;AV;ANDRE LECLERC;31,19;Appartement;2;78397
23515;64;;AV;SANTOS DUMONT;74,93;Appartement;4;78242
23516;8;;RUE;CESAR FRANCK;57,46;Appartement;3;78242
23517;16;;RUE;VICTOR HUGO;70,04;Appartement;2;78242
23518;17;;RUE;VICTOR HUGO;108,49;Maison;5;78242
23519;4;;RUE;CESAR FRANCK;89,76;Appartement;5;78242
23520;8;;RUE;OLIVIER MESSIAEN;36,3;Appartement;1;78242
23521;14;;RUE;CESAR FRANCK;27,34;Appartement;1;78242
23522;4;;ALL;DES SABLONS;96,72;Maison;5;78242
23523;3;;RUE;CESAR FRANCK;44,53;Appartement;2;78242
23524;99;;RUE;VICTOR HUGO;54,14;Appartement;2;78242
23525;14;;RUE;CESAR FRANCK;44,52;Appartement;2;78242
23526;5;;RUE;CESAR FRANCK;44,55;Appartement;2;78242
23527;14;;RUE;CESAR FRANCK;46,05;Appartement;2;78242
23528;10;;ALL;DES MISSIONNAIRES;60,02;Appartement;2;78242
23529;1;;AV;JEAN LURCAT;78,54;Appartement;4;78242
23530;3;;RUE;CESAR FRANCK;44,83;Appartement;2;78242
23531;1;;AV;MONTAIGNE;56,83;Appartement;3;78165
23532;7;;ALL;DE L AQUEDUC;46,07;Appartement;2;78165
23533;8;;RUE;ALBERT CAMUS;66,43;Appartement;4;78165
23534;2;;ALL;GOUNOD;51,18;Appartement;2;78165
23535;1;;ALL;DE MONTFORT;63,99;Appartement;3;78165
23536;2;;RES;LES FOUGERES;82,01;Appartement;5;78165
23537;54;;RUE;HENRI PROU;23,08;Appartement;1;78165
23538;14;;RUE;TRISTAN BERNARD;53,68;Appartement;3;78165
23539;2;;RUE;HECTOR BERLIOZ;56,19;Appartement;1;78165
23540;5;;ALL;DE L AQUEDUC;73,79;Appartement;4;78165
23541;8;;ALL;DE LA BRETECHE;62,99;Appartement;3;78165
23542;1;;ALL;DE MONTFORT;63,84;Appartement;3;78165
23543;7;;ALL;DE L AQUEDUC;62,85;Appartement;3;78165
23544;7;;ALL;DE L AQUEDUC;74,4;Appartement;4;78165
23545;6;;RUE;MAURICE JOUET;28,24;Appartement;1;78165
23546;6;;ALL;DU MAIL;74,9;Appartement;4;78165
23547;3;;RUE;TRISTAN BERNARD;64,17;Appartement;4;78165
23548;3;;RUE;DES PINSONS;30,13;Appartement;1;78165
23549;1;;RES;LE VILLAGE;63,82;Appartement;2;78165
23550;3;;AV;MONTAIGNE;54,01;Appartement;3;78165
23551;5;;AV;MONTAIGNE;57;Appartement;3;78165
23552;6;;PARC;DE DIANE;75,26;Appartement;3;78322
23553;4;D;ALL;DU JOSAS;72;Appartement;4;78322
23554;1;;RUE;DE BEUVRON;21,89;Appartement;1;78322
23555;12;;PARC;DE DIANE;75,02;Appartement;3;78322
23556;2;F;ALL;DE VILVERT;62,61;Appartement;3;78322
23557;11;;RUE;CHARLES DE GAULLE;40,39;Appartement;2;78322
23558;29;;RUE;DE LA VIEILLE POSTE;150,87;Maison;6;78322
23559;4;;RUE;DES PINCEAUTEUSES;99,46;Maison;4;78322
23560;5;;PARC;DE DIANE;75,16;Appartement;3;78322
23561;10;;RUE;DE LA LIBERATION;73,49;Maison;5;78322
23562;7;E;ALL;DU JOSAS;72,47;Appartement;4;78322
23563;82;;RUE;CHARLES DE GAULLE;46,08;Appartement;2;78322
23564;4;;RUE;DES PICOTEUSES;163,19;Maison;8;78322
23565;17;;RUE;DU CLOS DU PARC;65,6;Appartement;3;78418
23566;2;;RUE;PRESIDENT RENE COTY;100,35;Appartement;3;78418
23567;9;;RUE;DU CLOS DU PARC;24,54;Appartement;1;78418
23568;57;;RUE;HENRI RICHAUME;54,66;Appartement;3;78418
23569;4;;RUE;JEAN JAURES;14,19;Appartement;3;78418
23570;18;;RUE;GASTON VOILLEREAU;59,72;Appartement;3;78418
23571;57;;RUE;HENRI RICHAUME;44,64;Appartement;2;78418
23572;9;;RUE;FELICIEN LESAGE;55,09;Appartement;3;78418
23573;5;;RUE;FELICIEN LESAGE;34,19;Appartement;2;78418
23574;5;;RUE;FELICIEN LESAGE;46,44;Appartement;2;78418
23575;48;;RUE;PIERRE LOUIS GUYARD;53,7;Maison;3;78418
23576;19;;PL;DE PALFOUR;145,24;Maison;5;78418
23577;13;;RUE;SAINTE HONORINE;93,12;Appartement;5;78418
23578;7;;AV;MAL DE L DE TASSIGNY;63,14;Appartement;4;78418
23579;28;;BD;DE LA REPUBLIQUE;21,08;Maison;3;78418
23580;1;;AV;JEAN MERMOZ;63,08;Appartement;3;78418
23581;1;;AV;JEAN MERMOZ;75,3;Appartement;4;78418
23582;5;;AV;DE SAINT GERMAIN;45,71;Appartement;2;78490
23583;163;;AV;DES BAUGES;44,39;Appartement;2;78490
23584;1;B;RUE;FRANCOIS-R CHATEAUBRIAND;56,51;Appartement;3;78490
23585;86;;AV;DES SABLONS;49,52;Appartement;2;78490
23586;22;;RUE;DES EBISOIRES;45,36;Appartement;2;78490
23587;5;;AV;DE SAINT GERMAIN;44,36;Appartement;2;78490
23588;40;;RUE;DU PETIT BOIS;82,23;Appartement;4;78490
23589;35;;RUE;DES EBISOIRES;73;Appartement;3;78490
23590;29;;RUE;DES EBISOIRES;71,73;Appartement;3;78490
23591;452;;AV;DES SABLONS;47,77;Appartement;2;78490
23592;18;;RUE;ALEXANDRE DUMAS;44,72;Appartement;2;78490
23593;74;;RUE;DU PETIT BOIS;54,65;Appartement;2;78490
23594;28;;RUE;DE LA FERRONNERIE;70,42;Appartement;3;78490
23595;1040;;AV;DU GENERAL DE GAULLE;70,1;Appartement;3;78490
23596;10;;RUE;MICHEL ANGE;76,63;Maison;4;78490
23597;59;;RUE;DES EBISOIRES;92,8;Appartement;5;78490
23598;5;;AV;DE SAINT GERMAIN;44,43;Appartement;2;78490
23599;143;;RUE;PHILIPPE SOUPAULT;86,56;Maison;4;78490
23600;97;;RUE;MARCEL DECARRIS;40,95;Appartement;2;78490
23601;7;;AV;DE SAINT GERMAIN;44,67;Appartement;2;78490
23602;3;;RUE;DE LA HAISE;73,6;Appartement;4;78490
23603;13;B;RUE;ALBERT EINSTEIN;54,94;Appartement;2;78490
23604;3;;RUE;D ANJOU;68,42;Appartement;3;78490
23605;561;;AV;DES SABLONS;74,15;Appartement;4;78490
23606;17;;RUE;MICHEL ANGE;85,33;Maison;2;78490
23607;7;;AV;DE SAINT GERMAIN;44,28;Appartement;2;78490
23608;275;;RUE;ABEL GUYET;25,03;Appartement;1;78490
23609;22;;RUE;DES EBISOIRES;44,91;Appartement;2;78490
23610;22;;RUE;DES EBISOIRES;31,33;Appartement;1;78490
23611;39;;PL;DES OEILLETS;88,81;Maison;4;78490
23612;8;;RUE;MICHEL ANGE;84,5;Maison;4;78490
23613;9;;RUE;DES EBISOIRES;71,36;Appartement;3;78490
23614;68;;RUE;DU PETIT BOIS;65,36;Appartement;3;78490
23615;22;;RUE;LUCHINO VISCONTI;71,8;Maison;3;78490
23616;4;;RUE;SAINT EXUPERY;70,92;Appartement;3;78490
23617;3;;RUE;D ANJOU;59,49;Appartement;2;78490
23618;14;;RUE;DU PETIT BONTEMPS;77,92;Appartement;4;78490
23619;19;;RUE;AUGUSTE RODIN;89,6;Maison;5;78490
23620;7;;RUE;DU PETIT BONTEMPS;76,91;Appartement;4;78490
23621;388;;AV;DES SABLONS;78,59;Appartement;4;78490
23622;7;;RUE;DES EBISOIRES;72,85;Appartement;3;78490
23623;13;;RUE;DES PEUPLIERS;73,36;Appartement;4;78490
23624;24;;RUE;DES EBISOIRES;30,82;Appartement;1;78490
23625;49;;RUE;DE LA GARE;62,24;Appartement;3;78490
23626;48;;RUE;DU PETIT BOIS;78,8;Appartement;4;78490
23627;3;;RES;TROIS FORETS;75,76;Appartement;4;78092
23628;78;;RUE;DU MAL JOFFRE;49,12;Appartement;3;78092
23629;2;;RES;TROIS FORETS;72,86;Appartement;4;78092
23630;5;;RES;TROIS FORETS;73,43;Appartement;4;78092
23631;24;;RUE;YVAN TOURGUENEFF;46,05;Appartement;2;78092
23632;74;;QUAI;BOISSY D ANGLAS;67,23;Appartement;4;78092
23633;6;;RES;TROIS FORETS;61,67;Appartement;3;78092
23634;80;;QUAI;BOISSY D ANGLAS;57,64;Appartement;3;78092
23635;10;;RES;TROIS FORETS;72,31;Appartement;4;78092
23636;14;;COTE;DE LA JONCHERE;93,66;Appartement;4;78092
23637;2;;RES;TROIS FORETS;58,71;Appartement;3;78092
23638;42;;RUE;DU CHEMIN DE FER;21,46;Appartement;1;78092
23639;3;;RUE;MARTIN;63,76;Appartement;2;78092
23640;27;;RUE;JEAN GABIN;60,92;Appartement;3;78073
23641;1;;RUE;JACQUES TATI;32,35;Appartement;2;78073
23642;1;;RUE;JACQUES TATI;32,3;Appartement;2;78073
23643;17;;AV;ARLETTY;63,95;Appartement;3;78073
23644;2;;RUE;MAURICE RAVEL;53,09;Appartement;3;78073
23645;19;;RUE;JEAN RACINE;69,31;Appartement;3;78073
23646;9;;AV;ARLETTY;68,34;Appartement;3;78073
23647;1;;RUE;JACQUES TATI;24,2;Appartement;1;78073
23648;1;T;RUE;HENRI BARBUSSE;46,61;Appartement;2;78073
23649;3;;RUE;LA BRUYERE;59,91;Appartement;3;78073
23650;16;;RUE;ETIENNE JULES MAREY;60,08;Appartement;3;78073
23651;12;;AV;INGRID BERGMAN;86,1;Appartement;5;78073
23652;50;;AV;P V COUTURIER;29,19;Appartement;2;78073
23653;5;;RUE;CLAUDE DEBUSSY;66;Appartement;4;78073
23654;1;;PL;SACHA GUITRY;61,27;Appartement;3;78073
23655;1;;RUE;JACQUES TATI;19,77;Appartement;1;78073
23656;43;;ALL;LOUIS GRUEL;102,77;Maison;5;78073
23657;45;;RUE;JEAN GABIN;62,23;Appartement;3;78073
23658;5;;RUE;MARCELLO MASTROIANNI;83,8;Maison;4;78073
23659;16;;AV;MOZART;52,09;Appartement;3;78073
23660;17;;RUE;RENE LAENNEC;64,19;Appartement;3;78073
23661;1;;RUE;JEAN RACINE;68,64;Appartement;3;78073
23662;4;;ALL;DES PEUPLIERS;70,53;Appartement;4;78073
23663;2;;AV;TOULOUSE LAUTREC;67,45;Appartement;4;78073
23664;13;;RUE;AUGUSTE RENOIR;68,69;Appartement;4;78073
23665;19;;RUE;JEAN GABIN;45,89;Appartement;2;78073
23666;2;;QUAI;DE L AMIRAL MOUCHEZ;75,16;Appartement;3;78146
23667;1;;RUE;DE L AMANDIER;41,51;Appartement;1;78146
23668;22;;RUE;LABELONYE;60,68;Appartement;3;78146
23669;30;;AV;GUY DE MAUPASSANT;48,99;Appartement;2;78146
23670;17;;PL;MAURICE BERTEAUX;10,27;Appartement;1;78146
23671;22;;AV;GAMBETTA;39,31;Appartement;1;78146
23672;1;;RUE;DU DOCTEUR ROCHEFORT;69,93;Appartement;3;78146
23673;3;B;RUE;DES ECOLES;72,96;Appartement;3;78146
23674;3;;RUE;DE L AMANDIER;34,79;Appartement;1;78146
23675;16;;BD;DE LA REPUBLIQUE;39,5;Appartement;3;78146
23676;9;;RUE;DE LA VOIE POISSONNIERE;81,87;Appartement;4;78146
23677;15;B;RUE;BRUNIER BOURBON;30,89;Appartement;2;78146
23678;85;;AV;DU MAL FOCH;58,26;Appartement;3;78146
23679;18;;AV;GAMBETTA;75,7;Appartement;4;78146
23680;16;;RUE;DES PANIERS GONDS;119,5;Maison;3;78146
23681;139;;RUE;DES LANDES;38,6;Appartement;2;78146
23682;48;;AV;DU MAL FOCH;141,24;Appartement;5;78146
23683;15;;RUE;ANDRE DERAIN;67,74;Appartement;4;78146
23684;1;;RUE;DU CHEF ST JEAN;57,08;Appartement;2;78146
23685;24;B;RUE;LABELONYE;163,42;Maison;6;78146
23686;8;;RUE;DES VIGNOBLES;91,53;Maison;5;78146
23687;103;;RUE;DES LANDES;64,39;Appartement;3;78146
23688;38;;AV;GUY DE MAUPASSANT;81,59;Appartement;3;78146
23689;61;;RUE;JULES FERRY;53,96;Appartement;2;78146
23690;7;;RUE;DE SAHUNE;55,62;Appartement;2;78146
23691;29;;RTE;DE CARRIERES S SEINE;64,52;Appartement;4;78146
23692;21;;RUE;DU GENERAL COLIN;28,76;Appartement;2;78146
23693;103;;RUE;DES LANDES;53,39;Appartement;3;78146
23694;29;;RUE;ALBERT JOLY;35,64;Appartement;2;78146
23695;155;;RUE;DES LANDES;53,51;Appartement;3;78146
23696;8;;PL;DU GEN DE GAULLE;51,31;Appartement;2;78146
23697;137;;RUE;DES LANDES;32,89;Appartement;1;78146
23698;15;;RUE;AUGUSTE RENOIR;31,79;Appartement;1;78146
23699;30;;AV;GUY DE MAUPASSANT;37,96;Appartement;1;78146
23700;61;;RUE;JULES FERRY;85,46;Appartement;4;78146
23701;15;;RUE;ESTHER LACROIX;61,03;Appartement;3;78146
23702;100;B;RUE;DES VIGNOBLES;60,49;Appartement;2;78146
23703;32;;AV;GUY DE MAUPASSANT;47,7;Appartement;2;78146
23704;31;;AV;DU MAL FOCH;115,02;Maison;5;78146
23705;3;;RUE;DES ECOLES;104,6;Appartement;5;78146
23706;26;;AV;DE LA DIVISION LECLERC;45,25;Appartement;2;78029
23707;22;;RUE;PERNOTTE;66,69;Maison;4;78090
23708;9;;RUE;DES TROIS VALLEES;72,13;Maison;4;78090
23709;2;B;IMP;DE MONTGARDE;113,59;Maison;4;78451
23710;9001;;AV;DU CHATEAU;70,55;Appartement;3;78029
23711;13;;RTE;DE QUARANTE SOUS;55,54;Appartement;3;78029
23712;9001;;RES;DE LA CROIX BLANCHE;45,81;Appartement;2;78029
23713;236;;RUE;CHARLES DE GAULLE;72,63;Appartement;3;78238
23714;19;;RUE;LAGUILLERMIE;115,3;Maison;5;78090
23715;348;;;SOUS LES MURS DU PARC;44,8;Appartement;2;78238
23716;15;;RTE;DE CHATOU;14,4;Appartement;1;78124
23717;21;B;RUE;DU COLOMBIER;22,61;Appartement;1;78124
23718;4;;RUE;GABRIEL PERI;184,21;Maison;5;78124
23719;5;;RUE;HENRY DE MONTHERLANT;61,52;Appartement;3;78124
23720;1;;RUE;GUSTAVE CAILLEBOTTE;60,04;Appartement;3;78124
23721;91;;RUE;DE BEZONS;45,55;Appartement;3;78124
23722;1;;RUE;GEORGES BERNANOS;43,7;Appartement;2;78124
23723;3;;RUE;MARCEL AYME;62,58;Appartement;3;78124
23724;7;;RUE;DE L EGALITE;64,15;Maison;3;78124
23725;51;;BD;CARNOT;59,8;Appartement;3;78124
23726;36;;RUE;DU MOULIN;24,96;Appartement;1;78124
23727;15;;RTE;DE CHATOU;17,71;Appartement;1;78124
23728;3;;RUE;ERIC TABARLY;67,05;Appartement;3;78124
23729;1;;RUE;JEAN ANOUILH;81,91;Appartement;4;78124
23730;1;;RUE;GEORGES BERNANOS;119,23;Appartement;5;78124
23731;4;;ALL;HELENE LAZAREFF;89,41;Appartement;4;78350
23732;19;;RUE;DE LA PRINCESSE;47,65;Appartement;2;78350
23733;7;;;RES PARC DU CHATEAU;79,78;Appartement;4;78350
23734;21;;RUE;DE MONTBUISSON;80,23;Appartement;4;78350
23735;19;;RUE;DU PROFESSEUR TUFFIER;24,03;Appartement;1;78350
23736;14;;;RES PARC DU CHATEAU;91,34;Appartement;4;78350
23737;7;;;RES PARC DU CHATEAU;79,75;Appartement;4;78350
23738;7;;RUE;DE VOISINS;74,38;Appartement;4;78350
23739;14;;ALL;DES HAUTS DIMANCHES;17,12;Appartement;1;78350
23740;10;;;RES PARC DU CHATEAU;105,01;Appartement;5;78350
23741;9001;;RES;DU VAL DE SEINE;34,26;Appartement;2;78350
23742;16;;RUE;AUGUSTE RENOIR;106,38;Appartement;5;78350
23743;3;;RUE;DU PROFESSEUR TUFFIER;36,55;Appartement;2;78350
23744;9001;;RES;DAUPHINE;121,21;Appartement;4;78350
23745;2;;CHE;DES GRANDS PRES;119,81;Appartement;4;78350
23746;2;B;PL;DE LA MAIRIE;120,35;Maison;5;78246
23747;2;;RUE;DU PONT;25,37;Appartement;2;78314
23748;10;;RUE;DES SILENES;71,74;Maison;4;78267
23749;2;;RUE;DU PONT;50,55;Appartement;3;78314
23750;16;;AV;DU GRAND CANAL;59,49;Appartement;3;78674
23751;1;;RUE;DU JEU DE PAUME;63,96;Appartement;3;78674
23752;2;;RLE;DES GONDI;95,42;Appartement;4;78674
23753;2;;SEN;DES POMMIERS;44,75;Appartement;2;78674
23754;2;;AV;DU VALLON;89,34;Maison;4;78152
23755;8;;SQ;CROZATIER;82;Appartement;3;78674
23756;7;;RUE;COUPE;88,82;Appartement;4;78160
23757;2;;RUE;COUPE;22,29;Appartement;1;78160
23758;7;;RUE;COUPE;71,63;Appartement;3;78160
23759;5;;RUE;LALANDE;23,49;Appartement;1;78160
23760;22;;RUE;DE PARIS;31,13;Appartement;1;78160
23761;29;;RUE;DE LA DIVISION LECLERC;35,95;Appartement;2;78160
23762;8;;PL;DU MARCHE AU BLE;24,8;Appartement;2;78160
23763;7;;RTE;DE CHOISEL;115,38;Appartement;4;78160
23764;12;;PL;DES HALLES;76,4;Appartement;4;78160
23765;26;;RUE;CHARLES MICHELS;40;Appartement;2;78160
23766;10;;RUE;CHESNEAU;50,22;Appartement;3;78575
23767;1;;AV;DES BUISSONS;31,45;Appartement;1;78575
23768;37;;RUE;LAMARTINE;26,25;Appartement;1;78575
23769;10;;RUE;MONTABE;75,65;Appartement;4;78575
23770;75;;RUE;DE PORT ROYAL;22,16;Appartement;1;78575
23771;21;;RUE;CHESNEAU;20,7;Appartement;1;78575
23772;34;;RUE;DE L AULNAY MALLO;103,3;Maison;6;78642
23773;1;;RUE;PAUL DOUMER;60,59;Appartement;3;78642
23774;1;;RUE;PAUL DOUMER;26,98;Appartement;1;78642
23775;12;;GR;GRANDE RUE;39,2;Appartement;2;78642
23776;48;B;RUE;DU HAMEAU;131,65;Maison;5;78642
23777;13;;ALL;DES JONQUILLES;40,52;Appartement;2;78642
23778;5;B;ALL;DU GROS CHENE;75,8;Appartement;3;78642
23779;10;;RUE;DU PRE ROUSSELIN;78,3;Appartement;4;78642
23780;3;;RUE;PAUL GAUGUIN;96,84;Maison;5;78642
23781;9;;RUE;DU STADE;69,86;Appartement;4;78642
23782;19;B;RUE;DELAPIERRE;62,37;Appartement;3;78642
23783;4;;ALL;DES ACACIAS;56,24;Appartement;3;78642
23784;15;;RUE;DU MARECHAL KOENIG;31,73;Appartement;1;78642
23785;5;;RUE;DE L AULNAY MALLO;97,34;Maison;5;78642
23786;9;;AV;DE LA FORET;45,9;Appartement;2;78642
23787;13;;RUE;DES CHEVREFEUILLES;106,06;Maison;5;78262
23788;6;;IMP;DES FONTAINES;87,55;Maison;4;78366
23789;3;;CHE;DU VIEIL ETANG;221,92;Maison;7;78398
23790;14;;RUE;DES CHEVREFEUILLES;80;Maison;4;78262
23791;6;;ALL;DES TILLEULS;162,15;Maison;5;78420
23792;8;;PL;DE L ANCIENNE ORANGERIE;38,27;Appartement;1;78623
23793;41;B;RUE;DE VERSAILLES;35,3;Maison;2;78420
23794;19;;RUE;DE LA TUILERIE;78,35;Maison;4;78262
23795;1;;RUE;MAETERLINCK;74;Appartement;3;78586
23796;6;;AV;JEAN JAURES;17,78;Appartement;1;78586
23797;20;;ALL;ARTHUR RIMBAUD;141;Maison;4;78586
23798;159;;AV;MAURICE BERTEAUX;66,9;Appartement;3;78586
23799;2;;RUE;DE VERDUN;54,17;Appartement;3;78586
23800;1;;RUE;LAMARTINE;14,67;Appartement;1;78586
23801;48;;AV;JEAN JAURES;47,16;Appartement;2;78586
23802;31;B;RUE;LEBON;66,87;Appartement;4;78586
23803;4;;ALL;OCTAVE MIRBEAU;95,99;Appartement;5;78586
23804;11;;RUE;MAETERLINCK;53;Appartement;2;78586
23805;52;;AV;DE LA REPUBLIQUE;78,31;Appartement;4;78586
23806;2;;AV;DU VAL NOTRE DAME;61,85;Appartement;2;78586
23807;20;;RTE;DE CORMEILLES;33;Appartement;2;78586
23808;59;;RUE;DES COURLIS;66,61;Maison;4;78586
23809;1;;RUE;MICHELET;28,5;Appartement;2;78586
23810;30;;RUE;DE SAINT EXUPERY;109,68;Appartement;5;78586
23811;33;;RUE;LEBON;55,39;Appartement;3;78586
23812;2;;RUE;DE VERDUN;63,19;Appartement;4;78586
23813;112;;AV;DE LA REPUBLIQUE;42,3;Appartement;3;78586
23814;14;;ALL;DES CYPRES;29,16;Appartement;2;78586
23815;11;;RUE;HENRI REGNAULT;65,03;Appartement;3;78586
23816;59;;AV;MAURICE BERTEAUX;38,12;Appartement;2;78586
23817;89;;RUE;PRESIDENT ROOSEVELT;63,11;Appartement;3;78586
23818;3;;PL;DU COLONEL FABIEN;79,15;Appartement;4;78586
23819;4;;CHE;ANDRE DERAIN;55,01;Appartement;2;78586
23820;82;;RUE;PRESIDENT ROOSEVELT;29,37;Appartement;1;78586
23821;1;;RUE;GALLIENI;42,24;Appartement;2;78586
23822;37;;AV;JULES REIN;89,24;Appartement;5;78586
23823;134;;AV;MAURICE BERTEAUX;66,1;Appartement;3;78586
23824;26;;PROM;MAXIME GORKI;69,75;Appartement;4;78586
23825;18;;RTE;DE CORMEILLES;50,26;Appartement;3;78586
23826;87;;RUE;PRESIDENT ROOSEVELT;93,91;Appartement;4;78586
23827;9;B;AV;DE LA REPUBLIQUE;66,51;Appartement;4;78586
23828;24;;PROM;MAXIME GORKI;68,64;Appartement;3;78586
23829;58;;RUE;DE STALINGRAD;39,57;Appartement;2;78586
23830;52;;AV;DE LA REPUBLIQUE;61,75;Appartement;3;78586
23831;170;B;RUE;ROBERT VILLOING;30,38;Appartement;2;78586
23832;88;;BD;HENRI BARBUSSE;53,72;Appartement;2;78586
23833;175;;AV;DE LA REPUBLIQUE;63,99;Appartement;3;78586
23834;4;;AV;DU VAL NOTRE DAME;85,93;Appartement;4;78586
23835;32;;RUE;DE SAINT EXUPERY;88,61;Appartement;4;78586
23836;30;;RUE;VOLTAIRE;51,78;Appartement;3;78586
23837;103;;AV;MAURICE BERTEAUX;63,24;Appartement;3;78586
23838;68;;AV;JULES FERRY;75,26;Appartement;5;78586
23839;107;;AV;DU GENERAL DE GAULLE;51,36;Appartement;2;78586
